dispute_id,transaction_id,merchant_id,customer_id,network,reason_code,reason_description,dispute_created_at,dispute_amount,contest_fee,operational_review_cost,respond_by,days_to_deadline,merchant_action,dispute_outcome,resolution_date,n_available,n_required,req_met,req_miss,avg_quality,n_applicable,n_unavailable,evidence_completeness,amount,payment_method,customer_previous_orders,customer_previous_spend,customer_previous_disputes,days_since_customer_last_purchase,ip_risk_score,otp_3ds_status,avs_match,payment_attempt_count,is_international,billing_shipping_mismatch,delivery_status,has_signed_proof,archetype,industry,business_size,fulfillment_type,subscription_supported,documentation_maturity,fulfillment_tracking_available,refund_policy_documented,merchant_age_months,response_window_days,dispute_lag_days,won
DSP001108,TXN0245325,M000254,,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-18,999,669,191,2025-06-29,11,contested,lost,2025-07-25,5,4,3,1,0.67015,5,1,0.75,999,credit_card,0,0.0,0,,0.3510822401248986,passed,0,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6320369310685984,0,1,46,11.0,26.65138888888889,0
DSP001109,TXN0249089,M000255,CUS0088683,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2026-01-31,1499,635,182,2026-02-11,11,contested,won,2026-02-18,5,5,4,1,0.7809833333333334,5,1,0.8,1499,credit_card,3,5997.0,0,93.0,0.1720253722088636,passed,0,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,11.0,67.29583333333333,1
DSP001110,TXN0249580,M000255,CUS0088756,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-08-15,799,409,266,2025-09-01,17,contested,won,2025-09-08,6,4,4,0,0.9773666666666667,6,0,1.0,799,credit_card,2,4498.0,0,86.0,0.2478919792103011,passed,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,17.0,51.78194444444444,1
DSP001111,TXN0248371,M000255,CUS0088909,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-11-29,799,536,290,2025-12-17,18,contested,won,2026-01-08,5,4,4,0,0.8083166666666667,5,1,1.0,799,debit_card,2,2298.0,0,99.0,0.1410879947663124,passed,1,1,0,1,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,18.0,58.55138888888889,1
DSP001113,TXN0248872,M000255,CUS0089178,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-06-19,2999,485,277,2025-06-30,11,contested,won,2025-07-10,5,5,5,0,0.7766333333333333,5,1,1.0,2999,credit_card,1,1499.0,0,108.0,0.0243595566388367,failed,0,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,11.0,29.7125,1
DSP001115,TXN0247825,M000255,CUS0089102,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-06-11,1499,479,187,2025-06-25,14,contested,won,2025-06-28,6,5,5,0,0.9141499999999999,6,0,1.0,1499,debit_card,0,0.0,0,,0.4890870589151622,passed,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,14.0,7.251388888888889,1
DSP001116,TXN0248756,M000255,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-04-14,799,727,248,2025-05-05,21,contested,won,2025-05-14,5,4,4,0,0.7708666666666666,5,1,1.0,799,credit_card,0,0.0,0,,0.4104778977107155,passed,1,2,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,21.0,64.5201388888889,1
DSP001117,TXN0249908,M000255,CUS0088969,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-04-07,799,648,233,2025-04-21,14,contested,won,2025-04-25,5,4,4,0,0.7310833333333333,5,1,1.0,799,credit_card,0,0.0,0,,0.4544962904475669,passed,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,14.0,69.25069444444445,1
DSP001118,TXN0247608,M000255,,RuPay,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-05-19,799,616,220,2025-06-08,20,contested,won,2025-06-27,6,4,4,0,0.9254666666666665,6,0,1.0,799,debit_card,0,0.0,0,,0.1748646851302208,passed,1,2,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,20.0,13.01736111111111,1
DSP001119,TXN0248633,M000255,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-15,799,641,230,2025-07-02,17,contested,lost,2025-07-13,5,4,4,0,0.7735666666666666,5,1,1.0,799,credit_card,0,0.0,0,,0.0751315335037906,failed,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.8341393522990214,0,1,83,17.0,18.816666666666666,0
DSP001120,TXN0250673,M000256,CUS0089789,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-04-20,14999,519,296,2025-04-29,9,contested,lost,2025-05-05,6,4,4,0,0.9139166666666667,6,0,1.0,14999,credit_card,0,0.0,0,,0.1467943528786147,passed,1,4,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,9.0,68.3375,0
DSP001121,TXN0252427,M000256,CUS0090039,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-12-10,2999,574,172,2025-12-26,16,contested,won,2026-01-02,4,4,3,1,0.5903833333333334,4,2,0.75,2999,credit_card,1,14999.0,0,163.0,0.3929443798879058,passed,1,2,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,16.0,54.00694444444444,1
DSP001122,TXN0250369,M000256,CUS0090018,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-10-08,14999,696,156,2025-10-17,9,contested,won,2025-10-31,4,5,4,1,0.5216666666666666,4,2,0.8,14999,debit_card,1,2999.0,0,98.0,0.1319132974334925,passed,0,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,9.0,45.25555555555555,1
DSP001123,TXN0250600,M000256,CUS0090000,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-10,2999,617,193,2025-03-31,21,contested,lost,2025-04-15,4,4,2,2,0.5944333333333333,4,2,0.5,2999,debit_card,0,0.0,0,,0.286524868586269,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,21.0,5.245138888888889,0
DSP001124,TXN0251673,M000256,CUS0089608,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-12-23,2999,414,154,2026-01-03,11,contested,lost,2026-01-22,3,5,3,2,0.40854999999999997,3,3,0.6,2999,debit_card,1,2999.0,0,229.0,0.3579878214364639,passed,1,1,1,1,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,11.0,44.52430555555556,0
DSP001126,TXN0251665,M000256,CUS0089983,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-08-02,24999,510,267,2025-08-12,10,contested,won,2025-09-15,5,4,3,1,0.7188500000000001,5,1,0.75,24999,debit_card,1,24999.0,0,143.0,0.3800536841094518,passed,0,2,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,10.0,12.002083333333333,1
DSP001127,TXN0250618,M000256,,RuPay,SERVICE_NOT_RENDERED,Service Not Rendered,2025-10-20,2999,692,290,2025-11-02,13,contested,won,2025-11-22,4,4,2,2,0.5723166666666667,4,2,0.5,2999,credit_card,0,0.0,0,,0.3308867997636723,passed,1,2,1,1,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,13.0,18.363194444444446,1
DSP001128,TXN0250845,M000256,CUS0089971,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-12-18,14999,704,238,2025-12-27,9,contested,won,2026-01-02,6,4,4,0,0.82285,6,0,1.0,14999,credit_card,3,42997.0,0,150.0,0.2437314890668472,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,9.0,15.911111111111111,1
DSP001129,TXN0250374,M000256,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-10-12,2999,594,189,2025-10-19,7,contested,lost,2025-11-16,3,4,2,2,0.4251666666666667,3,3,0.5,2999,credit_card,0,0.0,0,,0.2522496148309316,failed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6224554277681487,0,1,102,7.0,47.90069444444445,0
DSP001134,TXN0255023,M000257,CUS0090808,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-03-06,18699,726,203,2025-03-25,19,contested,lost,2025-03-30,2,3,1,2,0.21214999999999998,2,4,0.3333333333333333,18699,debit_card,0,0.0,0,,0.2416248659443995,passed,1,1,1,0,,,travel_booking,travel_booking,medium,booking_service,0,0.6152183513357321,0,1,113,19.0,55.09583333333333,0
DSP001135,TXN0254235,M000257,CUS0090797,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-03-11,4445,561,228,2025-03-18,7,contested,lost,2025-03-31,1,3,0,3,0.12315,1,5,0.0,4445,credit_card,0,0.0,0,,0.1351652818610671,passed,0,3,0,0,,,travel_booking,travel_booking,medium,booking_service,0,0.6152183513357321,0,1,113,7.0,11.936111111111112,0
DSP001136,TXN0254727,M000257,CUS0090403,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-17,25499,711,274,2025-12-30,13,contested,lost,2026-01-06,3,3,2,1,0.42185,3,3,0.6666666666666666,25499,credit_card,2,12494.0,0,80.0,0.2617803276308915,failed,1,4,0,0,,,travel_booking,travel_booking,medium,booking_service,0,0.6152183513357321,0,1,113,13.0,25.148611111111112,0
DSP001137,TXN0254218,M000257,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-09-07,12895,677,204,2025-09-17,10,contested,won,2025-10-21,4,4,4,0,0.5206666666666666,4,2,1.0,12895,debit_card,0,0.0,0,,0.2291742690553238,passed,1,1,0,1,,,travel_booking,travel_booking,medium,booking_service,0,0.6152183513357321,0,1,113,10.0,62.85,1
DSP001140,TXN0255614,M000257,CUS0090368,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-05-18,1749,579,241,2025-06-05,18,contested,lost,2025-06-29,3,3,1,2,0.3842666666666667,3,3,0.3333333333333333,1749,credit_card,1,8299.0,0,43.0,0.4827279165439526,passed,0,3,0,0,,,travel_booking,travel_booking,medium,booking_service,0,0.6152183513357321,0,1,113,18.0,61.143055555555556,0
DSP001141,TXN0257798,M000258,CUS0091508,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-05-06,999,689,150,2025-05-18,12,contested,won,2025-05-31,5,5,4,1,0.70975,5,1,0.8,999,credit_card,0,0.0,0,,0.2306722617881436,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,12.0,4.8069444444444445,1
DSP001142,TXN0255768,M000258,CUS0091777,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-02-25,1499,492,192,2025-03-10,13,contested,lost,2025-03-31,4,4,2,2,0.618,4,2,0.5,1499,debit_card,0,0.0,0,,0.5892060293602451,passed,0,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,13.0,6.545833333333333,0
DSP001144,TXN0255926,M000258,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-07,999,576,171,2025-03-16,9,contested,lost,2025-04-10,5,4,3,1,0.7555,5,1,0.75,999,debit_card,0,0.0,0,,0.3975703358077675,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,9.0,51.72847222222222,0
DSP001145,TXN0257358,M000258,CUS0091511,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-04-26,1499,604,191,2025-05-10,14,contested,lost,2025-05-15,3,4,2,2,0.38656666666666667,3,3,0.5,1499,debit_card,1,1499.0,0,55.0,0.2087136535251216,passed,1,3,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,14.0,50.56944444444444,0
DSP001146,TXN0257007,M000258,,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2026-01-09,999,713,295,2026-01-22,13,contested,won,2026-02-09,5,4,4,0,0.6611166666666667,5,1,1.0,999,debit_card,0,0.0,0,,0.3253066872614042,failed,1,2,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,13.0,41.50347222222222,1
DSP001147,TXN0257695,M000258,CUS0092050,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-07-30,24999,516,277,2025-08-09,10,contested,lost,2025-08-21,3,5,3,2,0.4289,3,3,0.6,24999,credit_card,1,999.0,0,55.0,0.2296186738487751,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,10.0,57.52986111111111,0
DSP001148,TXN0255890,M000258,,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-06-02,24999,639,229,2025-06-10,8,contested,won,2025-07-05,5,4,4,0,0.7147666666666667,5,1,1.0,24999,debit_card,0,0.0,0,,0.25543582397498,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,8.0,19.068055555555556,1
DSP001150,TXN0257603,M000258,CUS0091723,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-12-28,999,461,203,2026-01-12,15,contested,lost,2026-02-03,4,5,3,2,0.5627833333333333,4,2,0.6,999,credit_card,0,0.0,0,,0.4468879013364518,passed,1,2,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,15.0,9.31875,0
DSP001151,TXN0258021,M000258,CUS0091954,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-09,1499,401,196,2025-07-30,21,contested,lost,2025-08-15,4,4,2,2,0.6285333333333333,4,2,0.5,1499,credit_card,0,0.0,0,,0.282818551319572,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,21.0,32.172916666666666,0
DSP001153,TXN0256440,M000258,,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-09-11,999,578,190,2025-09-22,11,contested,won,2025-10-11,5,5,4,1,0.7147666666666667,5,1,0.8,999,credit_card,0,0.0,0,,0.2801676997169593,passed,1,2,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,11.0,33.13125,1
DSP001154,TXN0257432,M000258,CUS0091542,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-10-14,999,749,261,2025-10-25,11,contested,lost,2025-10-30,5,4,3,1,0.77535,5,1,0.75,999,debit_card,1,999.0,0,161.0,0.2581874524276877,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,11.0,55.53888888888889,0
DSP001155,TXN0255747,M000258,,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-10-03,24999,726,197,2025-10-15,12,contested,won,2025-10-25,5,4,3,1,0.7047833333333333,5,1,0.75,24999,credit_card,0,0.0,0,,0.1258094008911413,passed,1,5,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,12.0,42.12569444444444,1
DSP001159,TXN0256297,M000258,CUS0091372,RuPay,SERVICE_NOT_RENDERED,Service Not Rendered,2025-05-10,24999,658,180,2025-05-31,21,contested,lost,2025-06-03,4,4,2,2,0.5935333333333334,4,2,0.5,24999,debit_card,0,0.0,0,,0.2737698106934106,passed,1,1,0,0,,,subscription_edtech,subscription_edtech,medium,digital_service,1,0.6971542650309446,0,1,108,21.0,47.96805555555556,0
DSP001161,TXN0260574,M000259,CUS0092494,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-02,2549,568,215,2025-04-23,21,contested,lost,2025-04-28,5,3,3,0,0.8166666666666668,5,1,1.0,2549,credit_card,0,0.0,0,,0.2234049672719504,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,21.0,28.263194444444444,0
DSP001163,TXN0260696,M000259,CUS0093036,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-21,6199,542,231,2025-04-29,8,contested,won,2025-05-05,6,3,3,0,0.9099333333333334,6,0,1.0,6199,credit_card,0,0.0,0,,0.3311020032345999,passed,1,2,0,0,delivered,0.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,8.0,23.997222222222224,1
DSP001164,TXN0259674,M000259,CUS0092316,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-20,2799,621,250,2025-06-27,7,contested,lost,2025-07-28,5,3,2,1,0.8166666666666668,5,1,0.6666666666666666,2799,credit_card,0,0.0,0,,0.3707349878814267,passed,1,1,0,0,in_transit,0.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,7.0,6.55625,0
DSP001165,TXN0258621,M000259,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-05-14,3645,670,181,2025-05-24,10,contested,won,2025-06-07,5,4,4,0,0.7704333333333334,5,1,1.0,3645,credit_card,0,0.0,0,,0.504070505521496,not_applicable,1,2,0,0,delivered,1.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,10.0,10.175,1
DSP001166,TXN0259550,M000259,CUS0092781,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-11-25,1995,640,295,2025-12-11,16,contested,lost,2026-01-08,4,4,3,1,0.5830333333333333,4,2,0.75,1995,credit_card,3,2827.0,0,38.0,0.5500866810013595,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,16.0,32.90833333333333,0
DSP001167,TXN0260173,M000259,CUS0092302,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-12-01,2045,421,164,2025-12-10,9,contested,won,2025-12-16,2,4,1,3,0.31916666666666665,2,4,0.25,2045,credit_card,0,0.0,0,,0.2987723940355779,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,9.0,70.97291666666666,1
DSP001169,TXN0260295,M000259,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-07,1649,446,248,2025-10-25,18,contested,lost,2025-10-27,4,4,2,2,0.6117166666666667,4,2,0.5,1649,debit_card,0,0.0,0,,0.502279108113352,passed,0,1,0,0,lost,0.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,18.0,35.27847222222222,0
DSP001170,TXN0258574,M000259,CUS0092656,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-02-19,699,697,271,2025-03-07,16,contested,lost,2025-03-17,6,4,4,0,0.8685499999999999,6,0,1.0,699,credit_card,0,0.0,0,,0.5278783028497233,passed,0,1,0,0,delivered,1.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,16.0,14.363888888888889,0
DSP001171,TXN0260689,M000259,CUS0092757,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-07-21,415,682,217,2025-08-09,19,contested,lost,2025-08-17,3,3,2,1,0.47866666666666663,3,3,0.6666666666666666,415,debit_card,0,0.0,0,,0.2225251654907695,passed,1,4,0,0,in_transit,0.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,19.0,57.86875,0
DSP001172,TXN0260933,M000259,CUS0092750,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-03-11,2295,657,275,2025-03-29,18,contested,lost,2025-04-02,5,4,3,1,0.7640333333333333,5,1,0.75,2295,debit_card,0,0.0,0,,0.3728181848113264,passed,1,1,0,0,delivered,0.0,d2c_brand,d2c_brand,medium,physical_delivery,0,0.7845468068544125,1,1,26,18.0,65.1125,0
DSP001176,TXN0262862,M000260,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-11-19,999,624,197,2025-11-29,10,contested,lost,2025-12-22,5,4,3,1,0.64425,5,1,0.75,999,debit_card,0,0.0,0,,0.2557131170021935,passed,1,1,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.5140794407194617,0,1,112,10.0,26.585416666666667,0
DSP001177,TXN0263474,M000260,,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2026-01-26,1499,458,243,2026-02-05,10,contested,lost,2026-03-12,3,5,2,3,0.38830000000000003,3,3,0.4,1499,credit_card,0,0.0,0,,0.5204299821602226,passed,0,1,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.5140794407194617,0,1,112,10.0,49.47708333333333,0
DSP001178,TXN0261451,M000260,,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-10-26,999,430,171,2025-11-16,21,contested,lost,2025-12-10,4,5,4,1,0.4913,4,2,0.8,999,credit_card,0,0.0,0,,0.3315753840338319,passed,1,1,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.5140794407194617,0,1,112,21.0,12.753472222222221,0
DSP001179,TXN0262347,M000260,,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-03-26,14999,596,268,2025-04-07,12,contested,won,2025-05-09,6,5,5,0,0.7849,6,0,1.0,14999,debit_card,0,0.0,0,,0.2358559863093759,passed,1,5,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.5140794407194617,0,1,112,12.0,71.83333333333333,1
DSP001182,TXN0261523,M000260,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-10-15,1499,481,297,2025-11-01,17,contested,won,2025-11-17,4,4,3,1,0.5521666666666666,4,2,0.75,1499,credit_card,0,0.0,0,,0.0676633511306255,passed,1,1,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.5140794407194617,0,1,112,17.0,55.63055555555555,1
DSP001183,TXN0265755,M000261,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-01-17,5999,531,203,2026-02-02,16,contested,lost,2026-02-08,3,4,2,2,0.41615,3,3,0.5,5999,debit_card,0,0.0,0,,0.260864971435933,passed,1,1,0,1,,,fitness_membership,fitness_membership,medium,membership_service,1,0.6276730906125682,0,1,19,16.0,21.20347222222222,0
DSP001184,TXN0266179,M000261,,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-03-10,999,548,168,2025-03-21,11,contested,lost,2025-03-31,3,4,1,3,0.39599999999999996,3,3,0.25,999,debit_card,0,0.0,0,,0.0978255097487004,passed,0,1,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.6276730906125682,0,1,19,11.0,8.280555555555555,0
DSP001187,TXN0266060,M000261,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-24,8999,426,168,2025-07-09,15,contested,lost,2025-07-25,4,4,3,1,0.5437,4,2,0.75,8999,credit_card,0,0.0,0,,0.2448368772315701,passed,1,2,1,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.6276730906125682,0,1,19,15.0,54.297222222222224,0
DSP001188,TXN0264602,M000261,,RuPay,SERVICE_NOT_RENDERED,Service Not Rendered,2025-03-04,999,539,217,2025-03-17,13,contested,lost,2025-04-05,4,4,2,2,0.46405,4,2,0.5,999,debit_card,0,0.0,0,,0.3548205702310907,passed,1,5,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.6276730906125682,0,1,19,13.0,12.550694444444444,0
DSP001190,TXN0265417,M000261,,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-04-01,999,555,194,2025-04-15,14,contested,lost,2025-04-29,4,5,3,2,0.5626666666666666,4,2,0.6,999,credit_card,0,0.0,0,,0.4195940194487845,passed,0,1,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.6276730906125682,0,1,19,14.0,32.44166666666667,0
DSP001192,TXN0265362,M000261,,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-05-28,999,495,227,2025-06-07,10,contested,won,2025-06-23,4,4,2,2,0.4972666666666667,4,2,0.5,999,credit_card,0,0.0,0,,0.1016483341985609,passed,1,1,0,0,,,fitness_membership,fitness_membership,medium,membership_service,1,0.6276730906125682,0,1,19,10.0,7.58125,1
DSP001193,TXN0268307,M000262,CUS0095894,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-06-11,399,564,158,2025-06-28,17,contested,won,2025-07-07,6,5,5,0,0.9612333333333334,6,0,1.0,399,credit_card,1,19999.0,0,52.0,0.2079811239794505,passed,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.9504764635860532,0,1,22,17.0,7.873611111111111,1
DSP001194,TXN0267694,M000262,CUS0095375,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-02-23,399,544,203,2025-03-03,8,contested,won,2025-03-18,6,4,4,0,0.9710666666666666,6,0,1.0,399,debit_card,0,0.0,0,,0.4802075614594657,passed,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.9504764635860532,0,1,22,8.0,21.925,1
DSP001195,TXN0266481,M000262,,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-09-02,399,441,178,2025-09-13,11,contested,won,2025-09-28,6,5,5,0,0.9390166666666667,6,0,1.0,399,debit_card,0,0.0,0,,0.3392120488007206,passed,1,2,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.9504764635860532,0,1,22,11.0,55.84027777777778,1
DSP001196,TXN0266362,M000262,CUS0095143,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-03,9999,614,252,2025-07-13,10,contested,won,2025-08-17,6,4,4,0,0.9236333333333334,6,0,1.0,9999,credit_card,0,0.0,0,,0.3440324593786302,passed,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.9504764635860532,0,1,22,10.0,17.014583333333334,1
DSP001197,TXN0266356,M000262,,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-01-29,399,712,262,2025-02-06,8,contested,won,2025-03-13,6,5,5,0,0.9545666666666667,6,0,1.0,399,credit_card,0,0.0,0,,0.1620310193263481,passed,1,1,0,1,,,saas_tools,saas_tools,medium,digital_service,1,0.9504764635860532,0,1,22,8.0,22.922916666666666,1
DSP001198,TXN0267874,M000262,CUS0095930,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-18,399,623,279,2025-03-26,8,contested,lost,2025-04-04,6,4,4,0,0.9487333333333333,6,0,1.0,399,credit_card,0,0.0,0,,0.3408467286703469,not_applicable,1,1,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.9504764635860532,0,1,22,8.0,29.49513888888889,0
DSP001199,TXN0268532,M000262,CUS0095977,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-03,19999,561,164,2025-12-13,10,contested,won,2025-12-17,6,4,4,0,0.9625,6,0,1.0,19999,debit_card,1,399.0,0,221.0,0.2837947323852223,passed,1,2,0,0,,,saas_tools,saas_tools,medium,digital_service,1,0.9504764635860532,0,1,22,10.0,58.331944444444446,1
